field_key,base_field_key,is_disambiguated,canonical_field_key,canonical_note,alias_note,ui_section,ui_label,entity,data_type,unit_format,required,user_editable,derived,schema.table,column
unit__project_id,project_id,True,unit__project_id,,,Property > MF Property Details,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Property > Rent Roll,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Property > Floor Plan Matrix,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Project > Profile,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Valuation > Reconciliation,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__unit_id,unit_id,True,unit__unit_id,,,Property > Rent Roll,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,unit_id
unit__unit_id,unit_id,True,unit__unit_id,,,Operations > Turns,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,unit_id
unit__updated_at,updated_at,True,unit__updated_at,,,Operations > Operating Expenses,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Valuation > Sales Comparables,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Valuation > Income Approach,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Property > MF Property Details,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Valuation > Cost Approach,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Property > Rent Roll,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Property > Floor Plan Matrix,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Operations > Turns,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Valuation > AI Suggestions,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Project > Profile,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit__updated_at,updated_at,True,unit__updated_at,,,Valuation > Reconciliation,,unit,datetime,,False,False,False,tbl_multifamily_unit,updated_at
unit_mix,unit_mix,False,unit_mix,,,Valuation > Sales Comparables,,sales_comparable,json,,conditional,conditional,False,tbl_sales_comparables,unit_mix
unit_number,unit_number,False,unit_number,,,Property > Rent Roll,Unit,unit,string,,conditional,conditional,False,tbl_multifamily_unit,unit_number
unit_turnover,unit_turnover,False,unit_turnover,,,Operations > Operating Expenses,Unit Turnover,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
unit_type,unit_type,False,unit_type_code,,,Property > Rent Roll,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,unit_type
unit_type,unit_type,False,unit_type_code,,,Property > Comparable Rentals,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,unit_type
unit_type__bathrooms,bathrooms,True,unit_type__bathrooms,,,Property > Rent Roll,Bath,unit_type,decimal,baths,conditional,conditional,False,tbl_multifamily_unit_type,bathrooms
unit_type__bathrooms,bathrooms,True,unit_type__bathrooms,,,Property > Floor Plan Matrix,Bath,unit_type,decimal,baths,conditional,conditional,False,tbl_multifamily_unit_type,bathrooms
unit_type__bathrooms,bathrooms,True,unit_type__bathrooms,,,Property > Comparable Rentals,Bath,unit_type,decimal,baths,conditional,conditional,False,tbl_multifamily_unit_type,bathrooms
unit_type__bedrooms,bedrooms,True,unit_type__bedrooms,,,Property > Rent Roll,Bed,unit_type,decimal,beds,conditional,conditional,False,tbl_multifamily_unit_type,bedrooms
